0	1
0.003921569	1
0.007843137	1
0.011764706	1
0.015686275	1
0.019607843	1
0.023529412	1
0.02745098	1
0.031372549	1
0.035294118	1
0.039215686	1
0.043137255	1
0.047058824	1
0.050980392	1
0.054901961	1
0.058823529	1
0.062745098	1
0.066666667	1
0.070588235	1
0.074509804	1
0.078431373	1
0.082352941	1
0.08627451	1
0.090196078	1
0.094117647	1
0.098039216	1
0.101960784	1
0.105882353	1
0.109803922	1
0.11372549	1
0.117647059	1
0.121568627	1
0.125490196	1
0.129411765	1
0.133333333	1
0.137254902	1
0.141176471	1
0.145098039	1
0.149019608	1
0.152941176	1
0.156862745	1
0.160784314	1
0.164705882	1
0.168627451	1
0.17254902	1
0.176470588	1
0.180392157	1
0.184313725	1
0.188235294	1
0.192156863	1
0.196078431	1
0.2	1
0.203921569	1
0.207843137	1
0.211764706	1
0.215686275	1
0.219607843	1
0.223529412	1
0.22745098	1
0.231372549	1
0.235294118	1
0.239215686	1
0.243137255	1
0.247058824	1
0.250980392	1
0.254901961	1
0.258823529	1
0.262745098	1
0.266666667	0.983795854
0.270588235	0.96488871
0.274509804	0.946293883
0.278431373	0.928007063
0.282352941	0.910023986
0.28627451	0.892340436
0.290196078	0.874952244
0.294117647	0.857855288
0.298039216	0.84104549
0.301960784	0.824518822
0.305882353	0.808271297
0.309803922	0.792298975
0.31372549	0.776597961
0.317647059	0.761164403
0.321568627	0.745994495
0.325490196	0.731084471
0.329411765	0.716430612
0.333333333	0.702029239
0.337254902	0.687876716
0.341176471	0.67396945
0.345098039	0.660303888
0.349019608	0.64687652
0.352941176	0.633683875
0.356862745	0.620722525
0.360784314	0.607989081
0.364705882	0.595480192
0.368627451	0.58319255
0.37254902	0.571122883
0.376470588	0.559267959
0.380392157	0.547624586
0.384313725	0.536189608
0.388235294	0.524959907
0.392156863	0.513932403
0.396078431	0.503104053
0.4	0.492471852
0.403921569	0.482032828
0.407843137	0.471784048
0.411764706	0.461722615
0.415686275	0.451845665
0.419607843	0.442150371
0.423529412	0.43263394
0.42745098	0.423293614
0.431372549	0.414126669
0.435294118	0.405130414
0.439215686	0.396302193
0.443137255	0.387639382
0.447058824	0.37913939
0.450980392	0.37079966
0.454901961	0.362617664
0.458823529	0.354590909
0.462745098	0.346716933
0.466666667	0.338993304
0.470588235	0.331417623
0.474509804	0.323987521
0.478431373	0.316700658
0.482352941	0.309554726
0.48627451	0.303130178
0.490196078	0.303130178
0.494117647	0.303130178
0.498039216	0.303130178
0.501960784	0.303130178
0.505882353	0.303130178
0.509803922	0.303130178
0.51372549	0.303130178
0.517647059	0.303130178
0.521568627	0.303130178
0.525490196	0.303130178
0.529411765	0.303130178
0.533333333	0.303130178
0.537254902	0.303130178
0.541176471	0.303130178
0.545098039	0.303130178
0.549019608	0.303130178
0.552941176	0.303130178
0.556862745	0.303130178
0.560784314	0.303130178
0.564705882	0.303130178
0.568627451	0.303130178
0.57254902	0.303130178
0.576470588	0.303130178
0.580392157	0.303130178
0.584313725	0.303130178
0.588235294	0.303130178
0.592156863	0.303130178
0.596078431	0.303130178
0.6	0.303130178
0.603921569	0.303130178
0.607843137	0.303130178
0.611764706	0.303130178
0.615686275	0.303130178
0.619607843	0.303130178
0.623529412	0.303130178
0.62745098	0.303130178
0.631372549	0.303130178
0.635294118	0.303130178
0.639215686	0.303130178
0.643137255	0.303130178
0.647058824	0.303130178
0.650980392	0.303130178
0.654901961	0.303130178
0.658823529	0.303130178
0.662745098	0.303130178
0.666666667	0.303130178
0.670588235	0.303130178
0.674509804	0.303130178
0.678431373	0.303130178
0.682352941	0.303130178
0.68627451	0.303130178
0.690196078	0.303130178
0.694117647	0.303130178
0.698039216	0.303130178
0.701960784	0.303130178
0.705882353	0.303130178
0.709803922	0.303130178
0.71372549	0.303130178
0.717647059	0.303130178
0.721568627	0.303130178
0.725490196	0.303130178
0.729411765	0.303130178
0.733333333	0.303130178
0.737254902	0.303130178
0.741176471	0.303130178
0.745098039	0.303130178
0.749019608	0.303130178
0.752941176	0.303130178
0.756862745	0.303130178
0.760784314	0.303130178
0.764705882	0.303130178
0.768627451	0.303130178
0.77254902	0.303130178
0.776470588	0.303130178
0.780392157	0.303130178
0.784313725	0.303130178
0.788235294	0.303130178
0.792156863	0.303130178
0.796078431	0.303130178
0.8	0.303130178
0.803921569	0.303130178
0.807843137	0.303130178
0.811764706	0.303130178
0.815686275	0.303130178
0.819607843	0.303130178
0.823529412	0.303130178
0.82745098	0.303130178
0.831372549	0.303130178
0.835294118	0.303130178
0.839215686	0.303130178
0.843137255	0.303130178
0.847058824	0.303130178
0.850980392	0.1
0.854901961	0.1
0.858823529	0.1
0.862745098	0.1
0.866666667	0.1
0.870588235	0.1
0.874509804	0.1
0.878431373	0.1
0.882352941	0.1
0.88627451	0.1
0.890196078	0.1
0.894117647	0.1
0.898039216	0.1
0.901960784	0.1
0.905882353	0.1
0.909803922	0.1
0.91372549	0.1
0.917647059	0.1
0.921568627	0.1
0.925490196	0.1
0.929411765	0.1
0.933333333	0.1
0.937254902	0.1
0.941176471	0.1
0.945098039	0.1
0.949019608	0.1
0.952941176	0.1
0.956862745	0.1
0.960784314	0.1
0.964705882	0.1
0.968627451	0.1
0.97254902	0.1
0.976470588	0.1
0.980392157	0.1
0.984313725	0.1
0.988235294	0.1
0.992156863	0.1
0.996078431	0.1
1	0.1
